;dis_ref;ppt;tem;pet
2011-02-22;5.514583333333333;0.0602197565703695;-3.933747357762942;0.1375526759657186
2011-02-23;4.8225;1.2447701397897837;-2.775094326292116;0.3173414241028957
2011-02-24;4.9875;1.9994469957146128;0.3657306402002378;0.4627556644873179
2011-02-25;5.1225;0.107699108014189;3.968400591279925;0.8043755519130373
2011-02-26;5.1156250000000005;3.350235600790372;4.17567479732915;0.6602909462169074
2011-02-27;6.3959375;0.9058568123027476;3.025005717801915;0.6750468845625431
2011-02-28;6.2934375;0.0183404035411895;1.9600691462726945;0.676954000073961
2011-03-01;5.678541666666667;0.0;2.2198124331133173;0.9010787806764148
2011-03-02;5.37875;0.0;2.2259833036068777;0.9859507634202512
2011-03-03;5.135000000000001;0.0;0.3595617378636806;0.7401504504461979
2011-03-04;4.91;0.0;1.8285339067451425;1.019421753289869
2011-03-05;4.739999999999999;0.0;0.1572183112097927;0.7067518870080474
2011-03-06;4.61;0.0;-0.1727261318685531;0.616629877318588
2011-03-07;4.3012500000000005;0.0;0.6059527994928523;0.7854712968914115
2011-03-08;4.074895833333334;0.0;3.558607800343249;1.274366972493791
2011-03-09;4.239375;0.2389938506268927;5.547011257907507;1.035612353320411
2011-03-10;4.221041666666666;0.3727647617547704;4.568173806366552;0.8694185036870641
2011-03-11;4.044583333333334;0.0;6.146883291909264;1.0705475814073415
2011-03-12;3.9503125000000003;0.1286320266269584;7.62521340693852;1.755050625716144
2011-03-13;3.8409375000000003;0.5807618692951184;8.147498455625632;1.0893171696365542
2011-03-14;3.5881250000000002;8.724771263087972e-05;8.161263125989164;1.2142922539072265
2011-03-15;3.0975;0.0;9.782537612635316;1.93846968969593
2011-03-16;2.9;0.0001334904751206;6.781194919982231;1.4666199215357794
2011-03-17;2.9131250000000004;0.0451410968979401;3.756131283721054;0.6498076767552902
2011-03-18;2.748125;6.645659151564013;3.6605763593067135;0.904372956912877
2011-03-19;3.3245833333333334;0.0520877489638875;3.4570634543018235;1.286163701446135
2011-03-20;3.0488541666666666;0.0;2.951762769636914;1.452853571648088
2011-03-21;2.685208333333333;0.0;5.00389605584894;1.7880937931871423
2011-03-22;2.5288541666666666;0.0;7.038075388002183;2.129944531977726
2011-03-23;2.3716666666666666;0.0;8.467707144895567;2.1884782834632617
2011-03-24;2.36;0.0;8.705325621895193;2.3568634443108656
2011-03-25;2.393333333333333;0.0;9.665314670120514;2.503609104190004
2011-03-26;2.353333333333333;0.0;6.065933397727034;1.587045923983314
2011-03-27;2.4;0.0206277772333824;7.267661086381139;1.966981840245715
2011-03-28;2.185520833333333;0.0;6.055504705567879;1.914232561505432
2011-03-29;2.05;0.0;7.374192066181472;2.465600189544168
2011-03-30;2.0484375;0.1543429316713503;8.037305758455956;2.222837319812345
2011-03-31;1.984375;1.321699479778589;9.991314303327654;1.569652455949558
2011-04-01;2.0484375;0.0;11.68606742343876;1.9477975714661155
2011-04-02;1.9046874999999999;0.0;14.09331278058601;3.3411903677999844
2011-04-03;2.0102083333333334;8.260420295961252;10.828559723839922;2.231874831541363
2011-04-04;2.5492708333333334;1.1875134776840386;7.642727173731785;1.7329928102112342
2011-04-05;2.285;1.6649519119361935;7.650137700952956;2.235656385411237
2011-04-06;2.1906250000000003;0.0;13.898130193091454;3.0196643965445857
2011-04-07;2.0515624999999997;0.0207141120828091;14.633237068883108;3.057222807269514
2011-04-08;1.9406249999999998;0.0;10.884625064372475;2.616850979099866
2011-04-09;1.860625;0.0;9.345465317510484;2.4785675791144786
2011-04-10;1.7774999999999999;0.0;11.68711082378759;3.309155543982164
2011-04-11;1.76;0.5410490782706205;14.804974527018636;3.755425938133934
2011-04-12;1.8383333333333332;3.0937255513317825;6.292142081165643;2.106240185189357
2011-04-13;1.8053125;0.0;5.676773000930882;2.141935736197448
2011-04-14;1.6448958333333332;0.0172116434698273;5.960570818825172;1.907651941109624
2011-04-15;1.621875;0.0;6.482598094443653;2.4941797918508315
2011-04-16;1.5270833333333333;0.0;7.206009542213972;2.582003683272282
2011-04-17;1.5067708333333334;0.0;8.775252087941878;2.5304775864112155
2011-04-18;1.495;0.0;10.870657379996585;3.310575879021958
2011-04-19;1.4799999999999998;0.0;13.596595234884846;3.6864624218786304
2011-04-20;1.46;0.0;14.34215799242;3.9900248932060176
2011-04-21;1.3875;0.0417448505314812;15.687231633626087;4.097526364659227
2011-04-22;1.38;3.817715406002917;17.0839026300689;3.9515289800628426
2011-04-23;1.5272916666666667;0.0;17.303607244366127;4.041617076374508
2011-04-24;1.435625;0.0;16.043923178038174;4.054734001027904
2011-04-25;1.3089583333333332;0.0;14.763394067203937;3.6886104369977786
2011-04-26;1.27;0.0990934443176389;12.746831794033136;3.4483867538382205
2011-04-27;1.3158333333333332;5.551760310936396;8.330246037484576;1.8657736053852043
2011-04-28;1.4526041666666665;1.0413911076370856;10.708645683950294;2.6983389104793605
2011-04-29;1.44125;0.1586861780063727;13.203464506907236;3.687507799028799
2011-04-30;1.2986458333333333;0.5193051426471736;13.689871803706268;3.353160949066221
2011-05-01;1.2516666666666667;0.0;11.73228965690202;3.3213097404359546
2011-05-02;1.1748958333333333;0.0;9.15349431585857;3.248067478553746
2011-05-03;1.1391666666666667;0.0;6.681716712606279;2.6146660797977943
2011-05-04;1.0839583333333334;0.0;6.506487135164886;2.9262258243975494
2011-05-05;1.0672916666666667;0.0;9.641682855792196;3.7892166079806655
2011-05-06;1.06;0.0;14.28167584095318;4.5806731181290665
2011-05-07;1.01625;0.0;18.32584581792451;4.623712796257916
2011-05-08;0.96;0.0;19.19353829150289;4.351181619983308
2011-05-09;0.9552604166666666;0.0;18.033191825420616;4.368931513913192
2011-05-10;0.9085208333333333;5.441682874380287;16.325251792728743;4.553377008070126
2011-05-11;1.2473958333333333;0.0050440838685642;15.36351947527825;3.639902089722553
2011-05-12;1.2116666666666667;0.0191069110330525;12.590921055743566;3.687595885378216
2011-05-13;0.9678541666666667;0.0138997066028753;11.81892021095463;3.911762458328106
2011-05-14;0.96;0.7852136576015745;10.840229561572936;3.494789339992761
2011-05-15;0.97571875;1.92110556260514;8.156610048880788;2.71340489076077
2011-05-16;1.02875;0.9482788255962048;10.04674164451418;2.621430370865927
2011-05-17;1.0839583333333334;0.2111191264067365;13.458980603364694;3.8087624317641424
2011-05-18;1.0360416666666667;0.0138997066028753;14.795429995066051;4.707548654444978
2011-05-19;1.2183333333333335;8.024370424872346;14.59874308096258;4.293191801897988
2011-05-20;2.4307291666666666;10.1900757790559;14.585990187613032;4.157091373945936
2011-05-21;3.1240625000000004;0.0163752533425757;15.834686729251205;4.576061487023686
2011-05-22;1.8637499999999998;2.3379460621776005;15.334323110969056;4.695256641156865
2011-05-23;1.49125;0.0138997066028753;14.03638291628966;4.6406990441579
2011-05-24;1.2470833333333333;0.0138997066028753;12.983214269151512;3.645615660468089
2011-05-25;1.1027083333333334;0.0138997066028753;13.23031602199129;4.91685054820209
2011-05-26;1.0277083333333332;0.2301875291639535;15.27642612899726;4.411954879230288
2011-05-27;0.9672916666666667;0.6756019154811582;10.466346727145313;3.007415906321505
2011-05-28;0.96;0.0138997066028753;12.611382091283016;4.140994840958448
2011-05-29;0.94009375;0.0138997066028753;15.73908152592657;4.69383114514089
2011-05-30;0.9078645833333333;1.6189071974618925;20.46133982708882;6.204792305477938
2011-05-31;1.479875;18.78256283257102;11.59162967776225;3.136074093094193
2011-06-01;2.2159375;0.0092234188719158;11.36889042406452;3.3011761831268283
2011-06-02;1.3025;0.0090680716619579;15.02109437299294;4.603975058228668
2011-06-03;1.0308333333333333;0.0090680716619579;17.800651905976146;5.0475520121850455
2011-06-04;0.94625;12.84494228037848;19.976545269824392;5.400878588075146
2011-06-05;2.8475;3.8886642618306464;18.317310697917385;4.419679392724685
2011-06-06;2.7775;2.3733823549605604;17.36977798860908;4.3050801433295245
2011-06-07;2.056770833333333;14.904251644265358;16.548011399703388;4.081940977285237
2011-06-08;4.11;0.1823452496512147;12.250504926670644;3.111689995143835
2011-06-09;2.9785416666666666;0.0776965041145186;12.073303864782046;3.4888849273290705
2011-06-10;2.032083333333333;1.7395307360689751;12.658957802281552;3.628097221303193
2011-06-11;1.7280208333333331;5.144383268361371;11.055436284135004;3.6317237473377135
2011-06-12;1.7220833333333332;0.24037713328092;12.635423308374731;4.098517906159889
2011-06-13;1.4337499999999999;0.8660638753538628;14.09976066603588;3.3158551885458407
2011-06-14;1.2871875;0.0005504198616619;16.73716795304416;3.812302591257697
2011-06-15;1.173125;0.0;17.38052917033788;4.6683507277914575
2011-06-16;1.07875;1.6296397025604592;15.640214806294413;4.500102127090869
2011-06-17;0.9954166666666667;4.7636565801048265;13.389458439977462;4.28237475673494
2011-06-18;1.1545833333333333;3.200860690905608;12.405577812531906;3.177865843674392
2011-06-19;1.16;2.228257384302128;10.785460308241165;2.773560320142996
2011-06-20;1.16;5.140450316866855;11.722218079975248;3.303504278699934
2011-06-21;1.3341666666666665;1.0181520078360538;16.10219591011784;3.357170847969168
2011-06-22;2.176041666666667;15.04241975766566;15.20323699339706;3.4565769969959126
2011-06-23;3.6052083333333336;2.2858868513233515;13.091589907992317;3.563860621791786
2011-06-24;2.2957291666666664;1.7046370004803324;10.694901137653572;3.2045148455159023
2011-06-25;1.8921875000000001;0.8305831372320382;12.25358229516262;2.993452001599319
2011-06-26;1.5792708333333332;0.0007095686791684;19.02006830492066;4.64619716078652
2011-06-27;1.3675;0.0;22.710887345426432;5.999417335343376
2011-06-28;1.1183333333333334;2.043530442600377;24.86385583478976;6.204733883533804
2011-06-29;1.2292708333333333;3.647619300709531;16.532612650123788;4.024969324517594
2011-06-30;1.3304166666666666;2.6025510359544075;13.143594374665692;3.4373620368957174
2011-07-01;1.22875;2.23539623402276;10.8455639216884;3.315498924424816
2011-07-02;1.3740625;0.0064075428057926;10.872601329948044;3.3350854990001846
2011-07-03;1.0870833333333334;0.0;12.67332494522244;3.6736643072852746
2011-07-04;0.9325104166666667;0.0;12.6027240147888;3.425252675407343
2011-07-05;0.9182916666666666;0.0;18.372737541583295;5.893042879718088
2011-07-06;0.8116770833333334;0.4459219429307181;17.943974960960485;4.421587586841893
2011-07-07;0.7555208333333333;0.0441239737101311;16.82889980787994;4.300739988778747
2011-07-08;0.7435625;0.0;16.174344294368446;3.843579970014529
2011-07-09;0.6878125;0.0;17.719191833811678;4.382034249884859
2011-07-10;0.6813124999999999;1.0900844018480642;16.12661762426655;4.313357149052206
2011-07-11;0.7059791666666667;6.953888719498149e-05;17.564405165595733;4.9446428313672985
2011-07-12;0.65125;1.7403202795827268;18.765896145234517;5.222503584966059
2011-07-13;0.6699375;0.5800475941422406;13.376064123961338;2.946767033947055
2011-07-14;0.7111041666666665;0.0963364311705968;11.565893224599066;2.514744810356871
2011-07-15;0.7093958333333332;0.0;15.319308911543592;4.208653154704339
2011-07-16;0.6601875;13.654545618627978;16.858853869295782;4.441529968527338
2011-07-17;1.092625;1.0020230883015802;14.684361884027972;2.7482577123151706
2011-07-18;1.2655208333333332;0.9364236884241816;13.24536755684224;3.0772743754208287
2011-07-19;0.96775;2.168101430435323;13.903329097889817;3.803360215855399
2011-07-20;0.9448333333333333;0.5775174110621958;14.398780509949896;3.3005344035120685
2011-07-21;0.8508541666666667;2.365192902019772;13.888536422711072;3.2752881253092285
2011-07-22;0.9009062499999999;0.0019415848392176;13.091712912734929;3.0649277040768066
2011-07-23;0.7736666666666667;4.608909437810867;10.839130627982891;2.885055115029726
2011-07-24;0.8228749999999999;1.0072251936679657;10.654097903865727;2.5594868508701296
2011-07-25;0.8311875;0.5893839409130291;13.871136895598728;4.075472436953186
2011-07-26;0.7632083333333334;0.7307787487122034;14.422738767126456;2.85765340175441
2011-07-27;0.7615520833333332;11.719475701321754;14.506938125091985;2.8390972014460463
2011-07-28;2.0686458333333335;1.4056595756398564;15.035416111159265;3.256356220614105
2011-07-29;1.2623958333333334;0.731406809577936;14.080743360509484;2.7886934386201485
2011-07-30;1.0808333333333333;0.1411089067074082;11.747145521823295;1.844951190229391
2011-07-31;0.9235208333333333;0.0;11.546642816022135;2.062576783210489
2011-08-01;0.7838125000000001;0.0;15.03524174313498;4.4672451733240175
2011-08-02;0.7367291666666667;0.089918761523125;19.845405284083597;4.979980460951618
2011-08-03;0.83103125;6.4209960656255305;17.87258646651863;3.2151484713127405
2011-08-04;1.025625;0.4877838550312166;18.5377363413334;4.127944049394014
2011-08-05;0.9436874999999999;0.5102716989830351;18.994604466461805;3.556570997085524
2011-08-06;0.9753229166666667;6.645683997784296;17.637701033703525;3.243355155777595
2011-08-07;1.2427083333333333;3.577189693969338;14.563671955755003;3.0544323550278865
2011-08-08;1.1232291666666667;5.973493322528377;12.36455659872968;2.674459158520325
2011-08-09;1.4440625;6.430726625829008;11.649020689420924;2.615955286812085
2011-08-10;1.5314583333333334;0.0121476046110697;12.964029701512212;3.5054250535100264
2011-08-11;1.0061979166666666;0.1690227271913872;17.115763648527913;3.508448528757277
2011-08-12;0.9201874999999999;2.07771439136397;15.48421568707952;2.6141628653542512
2011-08-13;0.9391458333333333;4.55970553199505;16.534972436009355;2.9492090242328683
2011-08-14;1.2760416666666667;6.855226810529253;16.415280028129725;2.692169462003889
2011-08-15;1.8966666666666667;0.0301459703039007;15.549986644323104;3.214240871476512
2011-08-16;1.2013541666666667;0.161123726236924;16.086498733361037;3.312587660442849
2011-08-17;1.00375;0.0246511833522745;18.380000509330007;4.101522994831022
2011-08-18;0.9166458333333334;1.7397839435787952;20.79740618497244;4.611845878978012
2011-08-19;1.148875;5.006595069316358;16.770594824465377;3.1240268018504005
2011-08-20;1.1884375;0.0326311728829428;17.613537631113843;4.323302544751855
2011-08-21;0.9547708333333333;0.1624467981997745;20.985942188754457;4.555852808503221
2011-08-22;0.86809375;0.0204557739247503;19.91853077752148;3.701846428038688
2011-08-23;0.821875;0.1035312333553363;21.73039825694539;4.339427637231646
2011-08-24;0.7674791666666666;0.9821003320939152;18.212437346396463;3.459442722344306
2011-08-25;0.7751666666666667;0.1395132703765412;17.736937210309662;3.754659583699185
2011-08-26;0.7904270833333333;14.462405424154264;18.423361095742827;3.8582664074257456
2011-08-27;1.5436458333333334;3.049407733862044;12.27359440432804;2.1198669663429337
2011-08-28;1.5446875;0.0085592413406087;12.651812807526474;2.385964604797042
2011-08-29;1.1126041666666666;0.0;11.871239560040236;2.510119607224212
2011-08-30;0.9271979166666666;0.0;10.459889864465884;2.5078792643278573
2011-08-31;0.8690000000000001;0.0;11.535369122662445;3.083546349481221
2011-09-01;0.82096875;0.5919480360125691;14.075252270985162;3.4505670376428244
2011-09-02;0.782;0.1201245381093422;18.2738155789039;3.767106981496836
2011-09-03;0.7572708333333334;1.186589215265709;21.000857484228057;3.9359189038303786
2011-09-04;0.7969166666666667;1.472492496421719;19.07802220640688;2.752678189748493
2011-09-05;0.8234479166666667;0.2711251728277817;13.778223365540832;2.220005594438732
2011-09-06;0.7546666666666667;3.857578965666927;13.82956910422305;2.3125269187958284
2011-09-07;0.7829583333333333;1.3263186383432135;12.948765537889203;1.8445959604979043
2011-09-08;0.84725;0.6211792792388359;12.052962364531112;1.4505966480682702
2011-09-09;0.84634375;0.98241096487259;16.622381406229675;2.3465826123050992
2011-09-10;0.8599375;0.0105338260436548;20.71512505204072;3.141778042050185
2011-09-11;0.99603125;12.05955272219026;15.899353728096626;2.6435984998635584
2011-09-12;1.8246874999999998;0.0281810194086056;15.377514291071751;2.500544972392872
2011-09-13;1.2255208333333332;0.0;15.037513017022931;2.0753112022626428
2011-09-14;0.9259583333333333;0.0;12.022941537231455;2.1217906983247827
2011-09-15;0.8372812500000001;0.0;12.16150445163406;2.3540047412054577
2011-09-16;0.7838125000000001;0.3337190546381948;13.339609985111167;2.7415408866491378
2011-09-17;0.782;3.925627031967071;14.377426635407303;1.9070913762259565
2011-09-18;0.8546666666666667;3.096074926615323;10.144070405358647;1.2639541612207617
2011-09-19;0.9220833333333333;0.0143410193263184;10.969130971330308;1.7895066420967627
2011-09-20;0.8737395833333333;0.0;11.8154793203955;1.93266998385842
2011-09-21;0.8191562499999999;0.034335942830092;13.127797741964557;1.737032995892376
2011-09-22;0.7811458333333334;0.0013550956304113;12.982062373391518;1.7140832905790788
2011-09-23;0.7213541666666666;0.0;12.010828392118237;2.090975746345449
2011-09-24;0.691875;0.0;13.384268134623303;2.5500197248557197
2011-09-25;0.6748124999999999;0.0;15.433752221116428;2.673000346527444
2011-09-26;0.665875;0.0;17.025876361408244;2.544808538721646
2011-09-27;0.6471874999999999;0.0;16.65925941678922;2.4763069692213278
2011-09-28;0.6301249999999999;0.0;16.75944981122822;2.5862402026549254
2011-09-29;0.6358125;0.0;17.283092793658014;2.346040998110389
2011-09-30;0.6145416666666667;0.0;17.31560285181715;2.534715725652516
2011-10-01;0.5927083333333333;0.0;16.76609133667478;2.598578232959337
2011-10-02;0.6006250000000001;0.0;17.294692498319108;2.576371875984904
2011-10-03;0.5657291666666667;0.0;16.518423594930727;2.4313943780987364
2011-10-04;0.5842291666666667;0.1702976979826651;15.422880002033724;1.6645714387374924
2011-10-05;0.5981041666666667;0.2380809165965423;14.790852887890956;1.2501957185001742
2011-10-06;0.6311770833333333;5.956433727150226;11.44083291858055;1.564802986135899
2011-10-07;0.7789791666666667;3.290839039766124;7.249323322016387;1.0998005059963534
2011-10-08;0.8900625;5.037057465140588;6.72733869306509;0.8996222322593926
2011-10-09;1.0620833333333335;3.336683237029056;7.344904875788462;1.2379007545438574
2011-10-10;1.0683333333333334;0.0890497393174518;14.632744314202128;1.4022415878767471
2011-10-11;0.9021770833333332;0.1246821325296539;13.147783335721185;0.8305135286464975
2011-10-12;0.81734375;1.7635327540178696;12.564350243002728;0.9465600274746228
2011-10-13;0.821875;0.0041140226987525;8.40012665440229;1.1844551682276714
2011-10-14;0.7807604166666667;0.0;6.1511183614660485;1.1987427853160455
2011-10-15;0.7222083333333332;0.0;6.033707883788081;1.227587399808811
2011-10-16;0.6967499999999999;0.0;6.8692661263308885;1.2620625573297264
2011-10-17;0.698375;0.0014918552551425;7.563489753413867;1.2074272300577675
2011-10-18;0.7119583333333334;2.3898280730909978;8.145455135183502;1.0823853424822776
2011-10-19;0.7751666666666667;1.2218101285854372;5.526066594112887;0.9711732443564944
2011-10-20;0.7563749999999999;0.1468131158838665;3.567210990635518;0.8717105771647766
2011-10-21;0.7264791666666667;0.0;2.608237584746732;0.86588438311611
2011-10-22;0.6999999999999998;0.0;3.222870959030728;0.8810779233485898
2011-10-23;0.6999999999999998;0.0;5.535452595106516;1.0518739749126624
2011-10-24;0.7059791666666667;0.0590695196673537;5.235130963133182;0.8777112954483535
2011-10-25;0.7076875;0.1901257919588013;8.040817312974845;0.6934560496007669
2011-10-26;0.7093958333333332;0.0;8.076627991782809;0.8690206638216403
2011-10-27;0.7017083333333333;0.0;7.793883508741238;0.9574172312111217
2011-10-28;0.7017083333333333;0.0;10.753342441887126;1.2177117281350305
2011-10-29;0.6999999999999998;0.4452495336681993;11.65096994728761;0.9889227587307268
2011-10-30;0.7196458333333333;0.0441923923499097;11.69981312093591;0.9112477733416436
2011-10-31;0.7102499999999999;0.0;9.681950432740482;1.1147138171356887
2011-11-01;0.7367291666666667;0.2009616518735652;10.046809041761014;0.7204802182085163
2011-11-02;0.7418541666666667;0.0341024523710737;10.527436920152022;0.6989820624577291
2011-11-03;0.7615;0.9978262482192144;11.962723862384316;0.7553736184547147
2011-11-04;0.782;0.0317945797323555;11.756834191899449;0.9610576202052196
2011-11-05;0.782;0.0;11.62469521154816;1.0179912214678766
2011-11-06;0.7760208333333334;0.1410891996287184;9.99194016552558;0.8394011234211132
2011-11-07;0.77175;0.0571511249760419;6.284839473169176;0.398964472450182
2011-11-08;0.7591458333333333;0.0;7.725458842301947;0.730423256910105
2011-11-09;0.782;0.0016253457302632;6.805808577597326;0.8480535825289883
2011-11-10;0.7779895833333333;0.0;4.69790797887112;0.646818414292594
2011-11-11;0.7794375000000001;0.0;4.227472056542652;0.4862111396879611
2011-11-12;0.7392916666666666;0.0656832410511698;4.223169849631312;0.6388750208044249
2011-11-13;0.7563749999999999;0.0;4.59775350318035;0.6929754885892144
2011-11-14;0.7589375;0.0;2.641806847395823;0.5853468814392137
2011-11-15;0.7649166666666667;0.0;2.8103741296102838;0.5517178366946951
2011-11-16;0.7327916666666666;0.0;1.4403277186720893;0.4534579812245346
2011-11-17;0.7243854166666667;0.0790756871315895;2.492385526604724;0.467597303285813
2011-11-18;0.7624062500000001;0.0277536728335916;6.452988873073232;0.5006184379932291
2011-11-19;0.7521041666666667;0.0;5.966210636272522;0.585401912325282
2011-11-20;0.7674791666666666;0.0;7.690548340974606;0.6852886556438456
2011-11-21;0.7503958333333333;0.0;5.633792982356353;0.6650109887371077
2011-11-22;0.7333124999999999;0.0;6.614290159360659;0.6904128011482327
2011-11-23;0.7264791666666667;0.0;7.015538939086153;0.57763653398971
2011-11-24;0.7230625;0.0;5.866538150819368;0.5178132605063603
2011-11-25;0.6918958333333333;0.010266303161215;2.127392841786112;0.3606352317470496
2011-11-26;0.7111041666666665;0.0;4.410596095873121;0.3500015845858024
2011-11-27;0.7179375;0.5291637410062962;5.2178558945576645;0.4500842619802694
2011-11-28;0.7500104166666667;0.018534309328923;2.341402147851076;0.4270947011564684
2011-11-29;0.7321354166666666;0.4560857640388359;3.500627640473383;0.4351271324901117
2011-11-30;0.78125;0.0460159829112008;5.199734859766214;0.4389153601028639
2011-12-01;0.77175;0.8176875992132706;6.953364931353442;0.5031952836869951
2011-12-02;0.8091875000000001;1.6477323299941862;5.533372011683038;0.5361191338950668
2011-12-03;0.8760520833333333;7.957089829533016;4.6670485196757365;0.3966567352954536
2011-12-04;1.2382291666666667;17.026047513369214;6.2645149208408775;0.3771526301484041
2011-12-05;4.222916666666666;3.881030131047058;2.1467549779760398;0.2895493824381532
2011-12-06;2.831875;3.6917383367883194;2.0641024751560386;0.2298157884032376
2011-12-07;2.9211458333333336;10.029907012930137;3.596646661204904;0.3306366487784204
2011-12-08;5.175104166666666;6.510848114094321;3.6511645950971294;0.4002802709385986
2011-12-09;3.7404166666666665;0.7093139889913291;3.90623950399992;0.411029244035961
2011-12-10;4.040416666666666;0.0014822672431627;0.6991074222721808;0.2216507127017166
2011-12-11;2.7057291666666665;1.02161144571694;0.3825787098095022;0.2666808752866663
2011-12-12;2.33;4.367599990436276;4.5544821159786295;0.3146932368703972
2011-12-13;2.862083333333333;6.817725846833521;4.375306787717396;0.3400829833722291
2011-12-14;6.126354166666666;10.563705794074004;3.977930352515225;0.3155121147659924
2011-12-15;10.133125;12.681930418979952;2.9227707792606847;0.2547057823228291
2011-12-16;22.937187499999997;12.942865368119032;3.1919970936200195;0.4203261057089682
2011-12-17;23.575;1.0666422930935433;0.7927513772741486;0.1901798670925009
2011-12-18;13.016666666666666;1.7674352659904635;-0.3540048720491387;0.0962758571661763
2011-12-19;8.138229166666667;1.3398030041965294;-0.720941507290891;0.1041339641868208
2011-12-20;6.3203125;4.398177405483895;0.6492295584657317;0.2032468668846186
2011-12-21;7.4227083333333335;1.3096148350798835;1.631975179985972;0.1423271732920139
2011-12-22;9.489479166666667;6.479441515943848;5.300124748971086;0.3673147413875696
2011-12-23;16.394791666666666;4.300522926016541;6.101594440039694;0.2713565803209714
2011-12-24;14.5875;1.1463748105995497;2.6079110324764505;0.2909921166311249
2011-12-25;12.672916666666666;0.2114336348691299;3.6069407920153695;0.274479025287868
2011-12-26;9.3609375;0.0196412694690024;6.394157981926681;0.2466815971872277
2011-12-27;7.100520833333333;0.0179559159265605;5.630883579707191;0.2541966692668664
