x,y,lon,lat
4103638.868061174,3023499.4411889436,6.949580000000001,50.28291999697137
4103635.0216034357,3023406.078582695,6.94958,50.282079996971184
4103516.8130200733,3023411.0013827486,6.947919999999998,50.282079996971184
4103497.7540459,3022948.634862798,6.947920000000001,50.277919996970176
4103556.863502553,3022946.172947684,6.948750000000003,50.27791999697019
4103553.016205408,3022852.810503914,6.948749999999999,50.27707999696991
4103612.1267403024,3022850.349221716,6.949580000000001,50.277079996969924
4103608.3263121145,3022758.098220449,6.9495799999999965,50.276249996969725
4103727.261734069,3022753.147957926,6.9512500000000035,50.276249996969725
4103723.4634195813,3022660.8969049766,6.951250000000003,50.27541999696952
4103782.5761184595,3022658.4375669737,6.952079999999997,50.27541999696952
4103778.7331217667,3022565.075040245,6.952079999999999,50.27457999696933
4103838.5591132026,3022562.5867163585,6.9529200000000015,50.274579996969315
4103830.966813993,3022378.0845698244,6.952920000000001,50.272919996968874
4103771.138730359,3022380.5729664722,6.95208,50.272919996968874
4103767.295836953,3022287.2105028983,6.952079999999998,50.27207999696869
4103233.108523125,3022309.459048979,6.944580000000002,50.272079996968706
4103229.3020725893,3022217.208389411,6.944580000000001,50.27124999696849
4103051.237104325,3022224.6368263555,6.942080000000001,50.27124999696849
4103047.427574474,3022132.3862961037,6.942080000000002,50.270419996968236
4102869.3597848252,3022139.8209149716,6.93958,50.270419996968236
4102873.172427956,3022232.071336538,6.93958,50.27124999696849
4102814.055019984,3022234.540936784,6.938750000000001,50.271249996968486
4102817.868730754,3022326.7913429635,6.938749999999998,50.27207999696869
4102698.923834178,3022331.7622534623,6.9370800000000035,50.27207999696869
4102702.7856326816,3022425.124057858,6.937079999999997,50.272919996968874
4102643.6704014465,3022427.5956017133,6.936250000000003,50.27291999696886
4102639.8075568634,3022334.233833887,6.9362499999999985,50.272079996968685
4102580.691311784,3022336.7060837173,6.935420000000003,50.272079996968685
4102576.8734540944,3022244.455822486,6.935420000000003,50.27124999696849
4102338.980152606,3022254.4113064636,6.932080000000003,50.27124999696849
4102335.158169654,3022162.1612114836,6.932080000000001,50.27041999696822
4102157.091549984,3022169.620123605,6.929579999999999,50.27041999696822
4102160.9166462035,3022261.870109545,6.929579999999996,50.271249996968486
4102101.799626872,3022264.347775028,6.9287500000000035,50.271249996968486
4102097.973497048,3022172.097825309,6.928749999999998,50.27041999696822
4101444.828004604,3022199.5165050216,6.919579999999998,50.270419996968215
4101440.9442546763,3022106.1555368765,6.919579999999998,50.269579996968034
4101203.7573407246,3022116.132746396,6.916250000000001,50.269579996968034
4101199.9157135882,3022023.88338504,6.91625,50.268749996967856
4101080.964237093,3022028.8911008006,6.914579999999999,50.26874999696786
4101084.807943843,3022121.1403889544,6.91458,50.269579996968034
4100906.740230096,3022128.6419250276,6.912079999999999,50.269579996968034
4100910.6334322165,3022222.0025604987,6.912080000000004,50.27041999696822
4100851.5160624576,3022224.4943764997,6.91125,50.27041999696822
4100855.363985066,3022316.7435602443,6.911250000000002,50.27124999696849
4100677.3029279653,3022324.252965134,6.9087499999999995,50.271249996968486
4100681.153998181,3022416.5020597912,6.908750000000005,50.27207999696869
4100384.154004564,3022429.0410772953,6.904580000000001,50.27207999696869
4100388.0567637454,3022522.4014423653,6.904580000000001,50.27291999696886
4100269.82887129,3022527.397621686,6.902919999999999,50.272919996968874
4100277.545704968,3022711.8954022136,6.902920000000001,50.274579996969315
4100217.7216843404,3022714.424535643,6.902079999999999,50.27457999696933
4100221.6276993006,3022807.784852405,6.902079999999996,50.275419996969504
4100103.4062298574,3022812.7848439785,6.9004199999999996,50.27541999696952
4100107.2678465825,3022905.033676083,6.900420000000004,50.276249996969725
4100047.4460301353,3022907.5647755046,6.899580000000001,50.27624999696974
4100051.308727427,3022999.8135912605,6.899579999999999,50.27707999696991
4099992.2001419337,3023002.315195346,6.898749999999996,50.27707999696991
4099996.110458958,3023095.6754266364,6.898749999999997,50.277919996970176
4099937.0029522125,3023098.177663028,6.897919999999997,50.27791999697019
4099940.8677862003,3023190.426447168,6.897920000000002,50.27874999697036
4099762.836438035,3023197.967237729,6.8954200000000005,50.27874999697037
4099766.7044200115,3023290.215932242,6.895420000000004,50.27957999697055
4099647.7817243272,3023295.2564895917,6.8937500000000025,50.27957999697053
4099643.9116625306,3023203.0078687915,6.893749999999997,50.27874999697037
4099524.9870193237,3023208.0512094693,6.892079999999999,50.27874999697036
4099521.1149122566,3023115.8026830624,6.892080000000002,50.27791999697019
4098987.0144959795,3023138.4861582294,6.88458,50.2779199969702
4098983.08631934,3023045.126560496,6.884579999999999,50.27707999696991
4098805.0502907042,3023052.6999757523,6.882079999999999,50.277079996969924
4098801.165799507,3022960.4519333225,6.882080000000005,50.276249996969725
4098682.947973587,3022965.484109361,6.880419999999999,50.276249996969725
4098679.061449767,3022873.236161159,6.880419999999999,50.275419996969525
4098501.019689698,3022880.8199027865,6.877919999999999,50.275419996969525
4098497.0832247413,3022787.460666769,6.877920000000001,50.274579996969315
4098081.171474407,3022805.2002114393,6.872080000000002,50.27457999696933
4098085.1152997506,3022898.5591849564,6.8720799999999995,50.27541999696952
4097788.855631856,3022911.215595668,6.8679200000000025,50.275419996969525
4097792.757722513,3023003.4629885447,6.86792,50.276249996969725
4097614.7205682127,3023011.0769819957,6.865420000000003,50.27624999696974
4097618.6258070725,3023103.324284174,6.865420000000003,50.27707999696991
4097558.8064364665,3023105.883911512,6.864580000000002,50.27707999696991
4097554.90015151,3023013.6366467616,6.864580000000005,50.27624999696974
4097436.6837131074,3023018.697047971,6.862920000000002,50.276249996969725
4097432.775395736,3022926.4498778465,6.862919999999999,50.27541999696952
4097135.805394742,3022939.1738459715,6.85875,50.27541999696952
4097131.844769125,3022845.8154734573,6.8587500000000015,50.274579996969315
4096894.6924654073,3022855.9886236773,6.855419999999999,50.274579996969315
4096890.7748783203,3022763.741829866,6.855419999999999,50.273749996969116
4096712.7298449255,3022771.386522549,6.852919999999999,50.27374999696913
4096708.809179534,3022679.139861143,6.852919999999999,50.27291999696888
4096589.873184911,3022684.249973776,6.851250000000003,50.27291999696888
4096585.903213513,3022590.8920034524,6.85125,50.272079996968706
4095992.6391296685,3022616.4222148275,6.842920000000001,50.27207999696869
4095996.619599305,3022709.779807404,6.842919999999999,50.27291999696888
4095877.68440884,3022714.9061466577,6.8412500000000005,50.27291999696886
4095881.6196068875,3022807.152285145,6.841249999999998,50.27374999696913
4095822.5091886832,3022809.7010772745,6.840419999999998,50.273749996969116
4095818.572957039,3022717.4549760516,6.840420000000004,50.27291999696886
4095640.5266163656,3022725.1362175224,6.837919999999999,50.27291999696888
4095636.5398452813,3022631.7788521643,6.8379199999999996,50.27207999696869
4095517.6029531704,3022636.9133806755,6.836249999999998,50.272079996968706
4095521.591828936,3022730.2706700624,6.836249999999999,50.272919996968874
4095284.434840755,3022740.516918901,6.83292,50.27291999696886
4095280.4417682355,3022647.1597811216,6.832920000000003,50.27207999696869
4094746.296920608,3022670.2767212423,6.825420000000004,50.27207999696869
4094750.2994452575,3022763.63351698,6.825420000000003,50.272919996968874
4094631.365668206,3022768.788252667,6.823749999999999,50.27291999696886
4094623.4041192443,3022583.1862239987,6.8237499999999995,50.27124999696849
4094564.2912905915,3022585.7492419765,6.822920000000003,50.2712499969685
4094560.3333726954,3022493.5039908695,6.822920000000001,50.270419996968236
4094500.5073293075,3022496.0986080444,6.822080000000003,50.27041999696822
4094492.541810174,3022310.4968561344,6.822080000000001,50.268749996967856
4094433.425935679,3022313.061333865,6.821250000000004,50.26874999696786
4094429.4660446416,3022220.8162203585,6.821249999999999,50.26791999696772
4094310.520078039,3022225.9781770534,6.819579999999998,50.267919996967706
4094298.58664541,3021948.1318016606,6.819580000000002,50.26541999696706
4094358.418887932,3021945.5349152777,6.8204199999999995,50.26541999696704
4094354.410385112,3021852.1785367983,6.8204199999999995,50.264579996966795
4094472.652485613,3021847.048535207,6.822079999999997,50.264579996966795
4094456.7702840785,3021476.9570852383,6.8220800000000015,50.26124999696601
4094991.0357751306,3021453.8113910146,6.829580000000003,50.261249996966
4094987.0865752785,3021361.566088548,6.829580000000001,50.26041999696577
4095106.0521416785,3021356.41968014,6.831249999999998,50.26041999696577
4095102.057501384,3021263.062933456,6.831250000000001,50.25957999696559
4095161.1851963717,3021260.506108154,6.8320799999999995,50.25957999696559
4095157.239180194,3021168.2607347723,6.83208,50.258749996965335
4095335.337961174,3021160.563386703,6.834579999999997,50.258749996965314
4095327.4047561157,3020974.961086377,6.834580000000001,50.25707999696492
4095387.2481187154,3020972.376064798,6.835420000000003,50.25707999696493
4095383.306367156,3020880.1306035873,6.835420000000002,50.25624999696476
4095323.461958696,3020882.7156629367,6.834579999999999,50.25624999696476
4095319.519196468,3020790.4702602183,6.8345800000000025,50.25541999696454
4095082.275052694,3020800.7250720854,6.83125,50.25541999696453
4095078.2806271734,3020707.368451717,6.83125,50.2545799969643
4095019.1467401544,3020709.926171666,6.830420000000004,50.25457999696432
4095015.198869379,3020617.680997862,6.830419999999998,50.253749996964075
4094955.35151402,3020620.2702532755,6.829579999999997,50.253749996964075
4094951.4026326626,3020528.025138044,6.829580000000002,50.2529199969639
4094892.2667460153,3020530.5842800033,6.828749999999999,50.2529199969639
4094888.2692778497,3020437.2278367965,6.8287499999999985,50.25207999696368
4094829.132378766,3020439.7876862055,6.827920000000002,50.25207999696367
4094825.181501625,3020347.5426874943,6.8279200000000015,50.25124999696346
4094765.3310979684,3020350.1340980823,6.827080000000001,50.25124999696346
4094761.3792103026,3020257.8891579867,6.827079999999998,50.25041999696327
4094702.240311703,3020260.450429519,6.826250000000001,50.25041999696327
4094698.239801067,3020167.094163597,6.826249999999996,50.24957999696305
4094520.1076403265,3020174.812997076,6.823749999999998,50.24957999696305
4094524.111300906,3020268.169148889,6.823749999999998,50.25041999696327
4094464.972536366,3020270.7331070174,6.822919999999997,50.25041999696327
4094468.9296031855,3020362.9778594915,6.822920000000001,50.251249996963445
4094290.8041088623,3020370.704558141,6.820420000000005,50.251249996963466
4094294.7643234995,3020462.949218498,6.8204199999999995,50.25207999696368
4094234.9152713316,3020465.546714841,6.819580000000002,50.25207999696367
4094230.954010896,3020373.3020924297,6.819579999999998,50.25124999696346
4093815.5667761196,3020391.3491162285,6.8137500000000015,50.251249996963466
4093811.598292782,3020299.104778201,6.813750000000002,50.25041999696327
4093396.2054541735,3020317.185103739,6.80792,50.25041999696327
4093400.181195756,3020409.4291776535,6.8079199999999975,50.25124999696346
4093222.0575265083,3020417.192326767,6.805420000000003,50.251249996963466
4093218.0786724756,3020324.948366258,6.80542,50.25041999696327
4093099.090152216,3020330.1376101556,6.803750000000002,50.25041999696325
4093095.0612921985,3020236.7823744565,6.803750000000003,50.24957999696305
4092857.7929686676,3020247.138034114,6.800420000000002,50.24957999696305
4092853.8079613172,3020154.894342406,6.800420000000002,50.24874999696286
4092497.544010608,3020170.4638509927,6.795419999999999,50.24874999696287
4092493.552814119,3020078.2204074496,6.795420000000001,50.24791999696267
4092433.6995446784,3020080.8385073734,6.794580000000002,50.24791999696267
4092429.659239419,3019987.4837568607,6.79458,50.24707999696243
4092311.375788522,3019992.659714535,6.792919999999998,50.24707999696244
4092307.3815514236,3019900.4164265785,6.7929200000000005,50.24624999696223
4092188.383606842,3019905.626343719,6.791249999999999,50.24624999696223
4092184.387326407,3019813.3831526116,6.7912500000000025,50.24541999696204
4092006.2438340914,3019821.1876107664,6.788750000000001,50.24541999696204
4092002.1962922905,3019727.8331924025,6.788750000000004,50.24457999696187
4091824.049956875,3019735.643841642,6.786249999999998,50.24457999696185
4091820.04752381,3019643.4009203496,6.786250000000004,50.24374999696161
4091760.901975042,3019645.995437204,6.785420000000001,50.24374999696161
4091748.8435575115,3019368.1555524515,6.7854199999999985,50.24124999696096
4091510.823987033,3019378.603367701,6.782079999999998,50.24124999696094
4091518.8873396916,3019564.200082851,6.782080000000004,50.242919996961426
4091400.594549696,3019569.3965914175,6.780419999999999,50.242919996961426
4091404.6042046114,3019661.6392255877,6.780419999999999,50.24374999696162
4091285.601023148,3019666.8696651263,6.778750000000003,50.243749996961604
4091281.5892893057,3019574.627107342,6.778750000000003,50.242919996961426
4091103.4379584487,3019582.462288286,6.776250000000003,50.24291999696143
4091099.3747772966,3019489.1085113194,6.7762499999999966,50.242079996961216
4090921.220604643,3019496.949884029,6.773750000000002,50.242079996961216
4090917.202718649,3019404.7075969414,6.77375,50.241249996960946
4090858.054568217,3019407.3123141853,6.772920000000002,50.24124999696096
4090854.035684885,3019315.070085913,6.772920000000001,50.24041999696077
4090735.0247797705,3019320.3130084933,6.771250000000002,50.24041999696077
4090730.9554087953,3019226.9595266986,6.771249999999998,50.239579996960536
4090611.9425373687,3019232.205238115,6.769580000000001,50.23957999696054
4090616.0140122348,3019325.55864239,6.769580000000003,50.24041999696077
4090497.7160204416,3019330.7755523156,6.767920000000003,50.24041999696077
4090505.7662713244,3019515.2595709646,6.767920000000001,50.24207999696122
4090445.906780088,3019517.9003967573,6.76708,50.242079996961216
4090454.0077754525,3019703.495771105,6.76708,50.243749996961604
4090275.8609957434,3019711.3591993526,6.764579999999998,50.24374999696161
4090279.8904052577,3019803.601128173,6.764580000000001,50.24457999696187
4090042.603519963,3019814.084497829,6.761250000000004,50.24457999696185
4090046.6857085996,3019907.4376413496,6.7612499999999995,50.24541999696203
4089690.4064240493,3019923.1984477746,6.75625,50.24541999696204
4089694.446275874,3020015.44003502,6.756249999999996,50.24624999696223
4089753.5875181425,3020012.822097138,6.757079999999999,50.24624999696223
4089757.6263727644,3020105.063743347,6.757080000000001,50.24707999696243
4089817.4791491544,3020102.4149845457,6.75792,50.24707999696243
4089821.565643059,3020195.7680361457,6.757920000000003,50.24791999696267
4089880.7048749984,3020193.1515225535,6.758750000000001,50.247919996962665
4089884.741723141,3020285.3932873555,6.758749999999999,50.24874999696287
4089943.879955907,3020282.7774816155,6.759579999999999,50.24874999696286
4089952.0003190604,3020468.3724974263,6.759580000000002,50.25041999696327
4090070.985213602,3020463.1115539605,6.761250000000002,50.25041999696327
4090075.0190578904,3020555.3534961976,6.76125,50.25124999696346
4090134.154280985,3020552.7398224296,6.7620800000000045,50.25124999696346
4090138.1871279557,3020644.9818235543,6.762080000000003,50.25207999696368
4090198.0338125373,3020642.3373801275,6.762920000000001,50.25207999696368
4090206.1460998985,3020827.932872221,6.762919999999999,50.25374999696409
4090265.2782790945,3020825.320660679,6.763749999999999,50.25374999696409
4090269.309155335,3020917.562800924,6.763750000000002,50.2545799969643
4090328.4403352356,3020914.9512971123,6.7645800000000005,50.2545799969643
4090332.518767068,3021008.304848115,6.764579999999999,50.25541999696453
4090510.621786278,3021000.4430347136,6.767079999999998,50.25541999696453
4090518.6754276017,3021184.9277251363,6.767080000000003,50.25707999696492
4090459.5472577396,3021187.5370973414,6.766250000000002,50.25707999696492
4090463.623694933,3021280.89078903,6.7662499999999985,50.25791999696513
4090404.496604942,3021283.5007921774,6.765419999999998,50.25791999696513
4090408.5255826875,3021375.7431130456,6.765420000000002,50.258749996965335
4090348.687198624,3021378.3852050826,6.764580000000001,50.25874999696533
4090352.717258187,3021470.627508009,6.7645800000000005,50.25957999696559
4090234.4673828655,3021475.8507254217,6.762919999999999,50.25957999696559
4090238.5481257197,3021569.204325167,6.762920000000001,50.260419996965766
4090178.7119497955,3021571.848380377,6.76208,50.260419996965766
4090182.745194457,3021664.0906098825,6.762079999999999,50.26124999696599
4090123.622421664,3021666.703823586,6.76125,50.26124999696599
4090127.6567357555,3021758.9460355407,6.76125,50.26207999696621
4090068.5350304777,3021761.559880532,6.760419999999998,50.2620799969662
4090072.619033315,3021854.913426785,6.7604200000000025,50.262919996966374
4090012.7861115388,3021857.559406373,6.759579999999997,50.26291999696638
4090016.8225774285,3021949.8015829716,6.759579999999999,50.26374999696658
4089957.703020096,3021952.416698082,6.758749999999999,50.26374999696659
4089961.7405554694,3022044.658857086,6.758750000000001,50.264579996966795
4089783.6729185944,3022052.5396396653,6.756250000000001,50.264579996966795
4089787.762286024,3022145.8930544066,6.756250000000003,50.265419996967054
4089668.8153815353,3022151.160722874,6.754580000000001,50.265419996967054
4089672.858181704,3022243.402731174,6.754580000000003,50.26624999696723
4089613.741942819,3022246.021763851,6.753750000000002,50.26624999696723
4089617.7858125516,3022338.263754477,6.75375,50.26707999696741
4089558.670641312,3022340.8834182885,6.7529200000000005,50.26707999696742
4089562.7643150557,3022434.23674043,6.752920000000001,50.26791999696772
4089443.8239496322,3022439.509580721,6.751249999999997,50.26791999696772
4089439.728171392,3022346.156336585,6.751250000000002,50.26707999696742
4089261.6708403598,3022354.0549919237,6.748750000000003,50.26707999696743
4089265.7697690423,3022447.408119211,6.74875,50.26791999696773
4089146.8297493,3022452.687726338,6.747079999999997,50.26791999696772
4089142.7287161243,3022359.334677156,6.747080000000003,50.26707999696742
4088727.5007104157,3022377.7873972594,6.741249999999999,50.26707999696742
4088723.4412761545,3022285.5459843576,6.741250000000002,50.26624999696723
4088664.325586905,3022288.1757681533,6.740420000000001,50.26624999696723
4088668.386054648,3022380.4171426157,6.740420000000004,50.26707999696742
4088371.388845467,3022393.6393668554,6.736249999999998,50.26707999696742
4088375.5035263128,3022486.9919085484,6.736250000000003,50.26791999696772
4088316.390123229,3022489.6256475453,6.7354199999999995,50.26791999696772
4088312.274396443,3022396.2731448156,6.7354199999999995,50.26707999696742
4088015.2782267574,3022409.515629225,6.731249999999999,50.26707999696742
4088019.399208446,3022502.8679360515,6.731250000000003,50.26791999696772
4087960.2860124204,3022505.505707585,6.730419999999997,50.26791999696772
4087956.1639847937,3022412.1534397816,6.730420000000001,50.26707999696743
4087184.12090226,3022446.6653431077,6.719580000000001,50.26707999696743
4087180.034485517,3022354.4249370093,6.719579999999999,50.26624999696723
4087239.861537982,3022351.746462561,6.720419999999999,50.26624999696723
4087231.641685479,3022166.1543037556,6.72042,50.264579996966795
4087171.8125285916,3022168.832856977,6.719580000000001,50.264579996966795
4087167.726221684,3022076.5925128725,6.719580000000001,50.26374999696658
4087108.6083179447,3022079.239890717,6.71875,50.26374999696658
4087100.384502701,3021893.648013324,6.718749999999999,50.2620799969662
4087041.264554176,3021896.2961384854,6.7179199999999994,50.2620799969662
4087037.176290271,3021804.0559338154,6.7179199999999994,50.261249996966
4086977.343042505,3021806.7366848895,6.71708,50.26124999696601
4086981.4323522775,3021898.976850382,6.717079999999998,50.2620799969662
4086922.31247325,3021901.62632254,6.7162500000000005,50.26207999696621
4086926.4521348476,3021994.977797111,6.716250000000002,50.26291999696638
4086867.3333362504,3021997.627899537,6.715420000000003,50.26291999696638
4086871.4247863195,3022089.868029019,6.715420000000001,50.26374999696658
4086752.4770985013,3022095.2021134333,6.71375,50.26374999696658
4086760.713587603,3022280.793604789,6.713750000000001,50.265419996967054
4086641.770223518,3022286.1302424,6.712079999999997,50.265419996967054
4086645.8659423105,3022378.3702779124,6.712080000000004,50.26624999696723
4086586.7514636833,3022381.023588148,6.711249999999999,50.26624999696723
4086590.848252494,3022473.263605451,6.711250000000003,50.26707999696742
4086353.6826096936,3022483.915388771,6.707919999999998,50.26707999696742
4086357.8329909467,3022577.2665949548,6.707920000000001,50.26791999696773
4086298.008569966,3022579.9551933478,6.70708,50.26791999696772
4086302.1106246705,3022672.1950570135,6.707080000000002,50.268749996967856
4086242.9994675205,3022674.8522828654,6.706250000000001,50.268749996967856
4086251.2551896414,3022860.4433179777,6.706250000000001,50.27041999696822
4086192.146146599,3022863.101135036,6.705420000000004,50.270419996968236
4086196.2503785808,3022955.340982902,6.705419999999998,50.27124999696849
4086136.430259652,3022958.031464028,6.704579999999999,50.27124999696849
4086140.535574229,3023050.27129309,6.704579999999999,50.27207999696869
4086081.428667977,3023052.9303791886,6.703750000000001,50.27207999696869
4086085.5845274534,3023146.281513046,6.703750000000001,50.272919996968874
4086026.4787018658,3023148.941229133,6.702920000000002,50.27291999696886
4086030.5861572246,3023241.1810217416,6.702919999999997,50.27374999696913
4085911.664572326,3023246.5344486246,6.701250000000003,50.27374999696913
4085915.774143883,3023338.7741834708,6.701250000000001,50.274579996969315
4085796.854779038,3023344.1302416874,6.699580000000003,50.274579996969315
4085792.743127932,3023251.890585155,6.699579999999999,50.27374999696913
4085674.533927311,3023257.217334367,6.697919999999999,50.27374999696913
4085678.6476455126,3023349.456913015,6.6979200000000025,50.274579996969315
4085618.8320405316,3023352.1533572064,6.697080000000002,50.274579996969315
4085622.996417583,3023445.5042370604,6.697080000000001,50.275419996969525
4085207.855963915,3023464.2374567627,6.691250000000002,50.27541999696952
4085211.9780618367,3023556.476763323,6.691249999999999,50.276249996969725
4085152.8769062557,3023559.1464030985,6.69042,50.27624999696974
4085157.0000745263,3023651.385691115,6.690420000000002,50.27707999696991
4085097.1879383055,3023654.0881371424,6.68958,50.27707999696991
4085101.361879392,3023747.438722759,6.689579999999998,50.27791999697019
4085042.262873484,3023750.109630594,6.688750000000004,50.2779199969702
4085046.388195401,3023842.3488812526,6.688749999999997,50.27874999697036
4084987.2902579186,3023845.0204192894,6.687919999999999,50.27874999697036
4084991.416650239,3023937.2596513582,6.687920000000001,50.27957999697055
4084813.414138272,3023945.31037877,6.685420000000003,50.27957999697055
4084817.593434427,3024038.6608285806,6.685419999999996,50.280419996970785
4084757.7857200643,3024041.3671957217,6.684579999999999,50.28041999697078
4084766.0470084357,3024225.8454480544,6.68458,50.282079996971206
4084706.953393002,3024228.52019157,6.6837500000000025,50.282079996971184
4084711.134906237,3024321.870624094,6.683750000000004,50.282919996971366
4084652.0423717774,3024324.545997227,6.68292,50.282919996971366
4084656.175175816,3024416.785096524,6.6829199999999975,50.28374999697157
4084537.280334139,3024422.170025274,6.6812499999999995,50.283749996971586
4084541.415254801,3024514.409066249,6.681249999999998,50.28457999697181
4084482.324892769,3024517.0863767522,6.680420000000003,50.28457999697181
4084498.9687445285,3024888.265217093,6.680419999999997,50.287919996972626
4084439.170695697,3024890.9753061444,6.67958,50.287919996972626
4084443.3078815225,3024983.214370942,6.679580000000004,50.28874999697287
4084503.104884203,3024980.504321537,6.680420000000002,50.28874999697287
4084519.699646845,3025350.572258989,6.680420000000001,50.29207999697366
4084459.906841466,3025353.282149321,6.6795800000000005,50.29207999697367
4084468.231468444,3025538.871819446,6.679580000000004,50.293749996974114
4084528.0221688133,3025536.162008894,6.680420000000003,50.29374999697413
4084532.1585676274,3025628.401256611,6.680419999999997,50.29457999697434
4084591.2364753108,3025625.7244179905,6.68125,50.29457999697434
4084595.421701591,3025719.0750423325,6.681250000000003,50.295419996974545
4084714.2872996894,3025713.6912211743,6.682920000000001,50.29541999697453
4084722.554055045,3025898.170054879,6.682920000000001,50.297079996974915
4084781.6289540483,3025895.4953494337,6.6837500000000025,50.29707999697491
4084785.8111413885,3025988.846155222,6.68375,50.29791999697514
4084963.744643521,3025980.793975305,6.686250000000002,50.29791999697514
4084972.0033255215,3026165.27324566,6.686249999999999,50.299579996975574
4084912.931435367,3026167.945818099,6.6854200000000015,50.299579996975574
4084921.242097225,3026353.5364128063,6.685419999999996,50.301249996976
4084980.3119072574,3026350.8639190714,6.686250000000002,50.301249996976
4084984.4413775927,3026443.103625716,6.686250000000002,50.3020799969762
