;snw_dth;snw_lpt;snw_aim;snw_pim;snw_mlt;sl0_mse;sl1_mse;sl0_prf;sl0_arf;sl1_etn;urr_dth;lrr_dth;urr_rnf;urr_pln;lrr_rnf;rnf_sfc;rnf_gnd;mod_bal
2003-09-26;0.000000;0.000000;0.000000;0.000000;0.000000;1.996895;97.483284;0.000000;0.000000;0.961279;0.000505;0.003624;0.000212;0.000087;0.000522;0.000589;0.000145;0.000004
2003-09-27;0.000000;0.000000;0.000000;0.000000;0.000000;1.492332;97.115944;0.000000;0.000000;0.871900;0.000318;0.003212;0.000133;0.000054;0.000466;0.000481;0.000118;0.000003
2003-09-28;0.000000;1.650321;0.000000;0.000000;0.000000;2.343859;97.100700;1.650321;0.000074;0.813964;0.000272;0.002834;0.000085;0.000035;0.000413;0.000400;0.000098;-0.000000
2003-09-29;0.000000;0.053168;0.000000;0.000000;0.000000;1.789497;97.057495;0.053168;0.000009;0.650725;0.000180;0.002499;0.000072;0.000029;0.000365;0.000350;0.000086;0.000002
2003-09-30;0.000000;0.000000;0.000000;0.000000;0.000000;1.333782;96.653824;0.000000;0.000000;0.859380;0.000113;0.002196;0.000047;0.000019;0.000322;0.000296;0.000073;0.000007
2003-10-01;0.000000;6.155926;0.000000;0.000000;0.000000;5.576497;97.952637;6.155926;0.000198;0.614194;0.000263;0.001928;0.000034;0.000014;0.000283;0.000254;0.000062;0.000006
2003-10-02;0.000000;6.371662;0.000000;0.000000;0.000000;8.949511;100.137123;6.371662;0.014118;0.800040;0.013828;0.001840;0.000392;0.000161;0.000248;0.000512;0.000128;0.000004
2003-10-03;0.000000;4.281885;0.000000;0.000000;0.000000;10.035835;102.600876;4.281885;0.038419;0.693387;0.045877;0.003454;0.004520;0.001850;0.000237;0.003796;0.000961;0.000000
2003-10-04;0.000000;0.569818;0.000000;0.000000;0.000000;8.184901;104.387482;0.569818;0.007174;0.626972;0.035793;0.008022;0.012245;0.005013;0.000444;0.010125;0.002564;0.000001
2003-10-05;0.000000;1.268740;0.000000;0.000000;0.000000;7.373023;105.922371;1.268740;0.008742;0.536984;0.030970;0.010930;0.009625;0.003940;0.001032;0.008508;0.002150;0.000003
2003-10-06;0.000000;6.084468;0.000000;0.000000;0.000000;10.573624;108.277603;6.084468;0.030784;0.497853;0.049267;0.013150;0.008859;0.003627;0.001406;0.008198;0.002068;-0.000001
2003-10-07;0.000000;13.414019;0.000000;0.000000;0.000000;18.977430;112.626785;13.414019;0.197062;0.463964;0.221694;0.018614;0.017480;0.007156;0.001692;0.015304;0.003868;0.000004
2003-10-08;0.000000;7.164597;0.000000;0.000000;0.000000;20.821062;116.764763;7.164597;0.593287;0.589695;0.713582;0.045671;0.071946;0.029452;0.002395;0.059319;0.015023;0.000006
2003-10-09;0.000000;0.468539;0.000000;0.000000;0.000000;17.652264;119.803154;0.468539;0.051035;0.547911;0.498141;0.117193;0.189076;0.077400;0.005877;0.155555;0.039398;0.000001
2003-10-10;0.000000;1.400688;0.000000;0.000000;0.000000;15.973503;122.285225;1.400688;0.093641;0.503739;0.403891;0.156686;0.133318;0.054573;0.015081;0.118471;0.029927;-0.000002
2003-10-11;0.000000;0.213697;0.000000;0.000000;0.000000;13.767234;124.113899;0.213697;0.010632;0.580659;0.264287;0.180160;0.106601;0.043636;0.020162;0.101242;0.025521;0.000001
2003-10-12;0.000000;0.000000;0.000000;0.000000;0.000000;11.794476;125.312241;0.000000;0.000000;0.774416;0.166204;0.185464;0.069595;0.028488;0.023183;0.074149;0.018629;0.000001
2003-10-13;0.000000;0.000000;0.000000;0.000000;0.000000;10.155580;126.261307;0.000000;0.000000;0.689824;0.104522;0.179514;0.043767;0.017915;0.023866;0.054094;0.013539;0.000006
2003-10-14;0.000000;0.000000;0.000000;0.000000;0.000000;8.778191;126.999458;0.000000;0.000000;0.639240;0.065731;0.167681;0.027524;0.011267;0.023100;0.040521;0.010103;-0.000003
2003-10-15;0.000000;0.000000;0.000000;0.000000;0.000000;7.608414;127.513062;0.000000;0.000000;0.656175;0.041337;0.153189;0.017309;0.007085;0.021577;0.031149;0.007738;-0.000002
2003-10-16;0.000000;0.000000;0.000000;0.000000;0.000000;6.607611;127.872581;0.000000;0.000000;0.641280;0.025996;0.137932;0.010885;0.004456;0.019712;0.024526;0.006072;0.000004
2003-10-17;0.000000;0.000000;0.000000;0.000000;0.000000;5.746356;128.102905;0.000000;0.000000;0.630927;0.016348;0.122985;0.006846;0.002802;0.017749;0.019725;0.004870;0.000005
2003-10-18;0.000000;0.000000;0.000000;0.000000;0.000000;5.001862;128.229599;0.000000;0.000000;0.617797;0.010281;0.108921;0.004305;0.001762;0.015826;0.016153;0.003978;0.000002
2003-10-19;0.000000;0.000000;0.000000;0.000000;0.000000;4.356276;128.283371;0.000000;0.000000;0.591816;0.006465;0.096014;0.002707;0.001108;0.014016;0.013424;0.003300;-0.000001
2003-10-20;0.000000;0.010251;0.000000;0.000000;0.000000;3.805661;128.393829;0.010251;0.000011;0.450398;0.004076;0.084355;0.001703;0.000697;0.012355;0.011288;0.002770;-0.000002
2003-10-21;0.000000;0.723751;0.000000;0.000000;0.000000;3.949582;128.578247;0.723751;0.000518;0.394890;0.003065;0.073945;0.001085;0.000444;0.010855;0.009589;0.002351;0.000004
2003-10-22;0.000000;0.007075;0.000000;0.000000;0.000000;3.453217;128.715012;0.007075;0.000006;0.366663;0.001933;0.064760;0.000807;0.000330;0.009515;0.008291;0.002032;0.000007
2003-10-23;0.000000;0.000000;0.000000;0.000000;0.000000;3.016248;128.868530;0.000000;0.000000;0.283448;0.001216;0.056635;0.000509;0.000208;0.008333;0.007103;0.001739;0.000002
2003-10-24;0.000000;0.000498;0.000000;0.000000;0.000000;2.636048;128.921036;0.000498;0.000000;0.328180;0.000765;0.049478;0.000320;0.000131;0.007288;0.006112;0.001496;0.000014
2003-10-25;0.000000;1.383587;0.000000;0.000000;0.000000;3.512910;129.111725;1.383587;0.000335;0.315700;0.000805;0.043197;0.000209;0.000086;0.006367;0.005284;0.001292;0.000002
2003-10-26;0.000000;0.054649;0.000000;0.000000;0.000000;3.121073;129.319946;0.054649;0.000031;0.238241;0.000536;0.037725;0.000213;0.000087;0.005559;0.004637;0.001134;-0.000007
2003-10-27;0.000000;0.837447;0.000000;0.000000;0.000000;3.463956;129.457108;0.837447;0.000334;0.357076;0.000660;0.032932;0.000149;0.000061;0.004855;0.004020;0.000983;-0.000007
2003-10-28;0.000000;0.310592;0.000000;0.000000;0.000000;3.303845;129.496338;0.310592;0.000168;0.431301;0.000578;0.028767;0.000178;0.000073;0.004238;0.003547;0.000868;0.000003
2003-10-29;0.000000;0.339633;0.000000;0.000000;0.000000;3.190703;129.616699;0.339633;0.000160;0.332262;0.000518;0.025129;0.000156;0.000064;0.003702;0.003099;0.000758;-0.000008
2003-10-30;0.000000;0.549986;0.000000;0.000000;0.000000;3.277338;129.760849;0.549986;0.000234;0.318964;0.000552;0.021953;0.000142;0.000058;0.003234;0.002712;0.000664;0.000004
2003-10-31;0.000000;13.446133;0.000000;0.000000;0.000000;14.649239;131.399796;13.446133;0.006188;0.429096;0.006336;0.019246;0.000287;0.000117;0.002825;0.002499;0.000613;0.000001
2003-11-01;0.000000;0.335142;0.000000;0.000000;0.000000;13.199780;132.844254;0.335142;0.012909;0.327247;0.016478;0.017573;0.001964;0.000804;0.002477;0.003557;0.000883;-0.000013
2003-11-02;0.000000;5.504792;0.000000;0.000000;0.000000;16.431089;134.575500;5.504792;0.155825;0.386412;0.161166;0.018547;0.007903;0.003235;0.002261;0.008121;0.002042;-0.000002
2003-11-03;0.000000;6.055994;0.000000;0.000000;0.000000;19.743912;136.628647;6.055994;0.327535;0.362487;0.418331;0.036600;0.049930;0.020439;0.002387;0.041749;0.010568;0.000003
2003-11-04;0.000000;0.000000;0.000000;0.000000;0.000000;17.699251;138.168686;0.000000;0.000000;0.504620;0.263076;0.076985;0.110160;0.045095;0.004710;0.091663;0.023207;0.000001
2003-11-05;0.000000;0.000000;0.000000;0.000000;0.000000;15.936924;139.322861;0.000000;0.000000;0.608155;0.165441;0.095437;0.069276;0.028358;0.009906;0.063225;0.015958;-0.000003
2003-11-06;0.000000;0.000000;0.000000;0.000000;0.000000;14.399320;140.235046;0.000000;0.000000;0.625418;0.104042;0.100990;0.043566;0.017834;0.012281;0.044623;0.011223;0.000001
2003-11-07;0.000000;0.000000;0.000000;0.000000;0.000000;13.054517;141.200104;0.000000;0.000000;0.379744;0.065429;0.099209;0.027397;0.011215;0.012995;0.032300;0.008093;0.000002
2003-11-08;0.000000;0.000000;0.000000;0.000000;0.000000;11.869288;142.034698;0.000000;0.000000;0.350628;0.041147;0.093496;0.017230;0.007053;0.012766;0.024004;0.005992;0.000006
2003-11-09;0.000000;0.000000;0.000000;0.000000;0.000000;10.810453;142.521225;0.000000;0.000000;0.572314;0.025876;0.085900;0.010835;0.004435;0.012031;0.018312;0.004554;-0.000005
2003-11-10;0.000000;0.000000;0.000000;0.000000;0.000000;9.860260;142.925720;0.000000;0.000000;0.545696;0.016273;0.077636;0.006814;0.002789;0.011054;0.014319;0.003549;0.000002
2003-11-11;0.000000;0.000000;0.000000;0.000000;0.000000;9.011669;143.549057;0.000000;0.000000;0.225250;0.010233;0.069400;0.004285;0.001754;0.009990;0.011447;0.002828;0.000004
2003-11-12;0.000000;1.379318;0.000000;0.000000;0.000000;9.498990;144.111771;1.379318;0.012632;0.316649;0.018660;0.061691;0.002984;0.001221;0.008930;0.009557;0.002357;0.000003
2003-11-13;0.000000;0.000000;0.000000;0.000000;0.000000;8.704796;144.479080;0.000000;0.000000;0.426886;0.011735;0.055764;0.004914;0.002011;0.007938;0.010300;0.002553;-0.000002
2003-11-14;0.000000;1.089546;0.000000;0.000000;0.000000;8.978569;144.963913;1.089546;0.009007;0.321936;0.016096;0.049937;0.003296;0.001349;0.007176;0.008396;0.002076;-0.000002
2003-11-15;0.000000;0.018791;0.000000;0.000000;0.000000;8.264664;145.311386;0.018791;0.000170;0.385053;0.010287;0.045248;0.004242;0.001737;0.006426;0.008549;0.002120;-0.000000
2003-11-16;0.000000;10.372197;0.000000;0.000000;0.000000;17.070772;146.490128;10.372197;0.073546;0.313792;0.077645;0.041223;0.004391;0.001797;0.005823;0.008182;0.002031;0.000010
2003-11-17;0.000000;4.158288;0.000000;0.000000;0.000000;19.355503;147.915588;4.158288;0.251784;0.196303;0.292498;0.046645;0.026204;0.010727;0.005305;0.025167;0.006342;0.000010
2003-11-18;0.000000;0.020771;0.000000;0.000000;0.000000;17.933073;148.986145;0.020771;0.001823;0.370814;0.185708;0.072190;0.077066;0.031547;0.006002;0.066302;0.016767;0.000007
2003-11-19;0.000000;0.002108;0.000000;0.000000;0.000000;16.650148;150.039062;0.002108;0.000148;0.231970;0.116930;0.082921;0.048906;0.020020;0.009290;0.046480;0.011716;-0.000003
2003-11-20;0.000000;0.079259;0.000000;0.000000;0.000000;15.563765;150.907257;0.079259;0.004458;0.292987;0.077848;0.084897;0.030893;0.012646;0.010670;0.033220;0.008344;0.000004
2003-11-21;0.000000;0.009596;0.000000;0.000000;0.000000;14.517247;151.548889;0.009596;0.000442;0.414043;0.049384;0.082368;0.020510;0.008396;0.010925;0.025141;0.006293;-0.000004
2003-11-22;0.000000;0.020739;0.000000;0.000000;0.000000;13.572939;152.131027;0.020739;0.000778;0.382124;0.031809;0.077100;0.013022;0.005331;0.010599;0.018906;0.004715;0.000008
2003-11-23;0.000000;0.615652;0.000000;0.000000;0.000000;13.249490;152.738083;0.615652;0.018925;0.313124;0.038319;0.070784;0.008809;0.003606;0.009921;0.015001;0.003730;-0.000003
2003-11-24;0.000000;0.110905;0.000000;0.000000;0.000000;12.506065;153.245743;0.110905;0.003174;0.343489;0.027170;0.065836;0.010163;0.004160;0.009109;0.015428;0.003844;0.000006
2003-11-25;0.000000;0.610690;0.000000;0.000000;0.000000;12.283033;153.795288;0.610690;0.014737;0.269432;0.031348;0.060431;0.007492;0.003067;0.008472;0.012785;0.003179;0.000008
2003-11-26;0.000000;1.802179;0.000000;0.000000;0.000000;13.181498;154.369568;1.802179;0.041235;0.288201;0.059620;0.056420;0.009198;0.003765;0.007776;0.013587;0.003387;-0.000001
2003-11-27;0.000000;9.221048;0.000000;0.000000;0.000000;20.811560;155.475830;9.221048;0.259954;0.224777;0.289070;0.058020;0.021644;0.008860;0.007260;0.023101;0.005803;-0.000008
2003-11-28;0.000000;0.042147;0.000000;0.000000;0.000000;19.641148;156.436691;0.042147;0.004585;0.247113;0.186225;0.081758;0.076226;0.031204;0.007466;0.066808;0.016884;0.000001
2003-11-29;0.000000;0.047079;0.000000;0.000000;0.000000;18.582087;157.330887;0.047079;0.004316;0.207623;0.121288;0.091352;0.049138;0.020115;0.010521;0.047653;0.012005;0.000006
2003-11-30;0.000000;0.726214;0.000000;0.000000;0.000000;18.203316;158.063873;0.726214;0.056507;0.315489;0.130961;0.093200;0.033231;0.013603;0.011755;0.035957;0.009030;0.000002
2003-12-01;0.000000;0.081026;0.000000;0.000000;0.000000;17.307890;158.705765;0.081026;0.005932;0.328624;0.088099;0.095379;0.034622;0.014172;0.011993;0.037257;0.009358;0.000004
2003-12-02;0.000000;0.000000;0.000000;0.000000;0.000000;16.410538;159.301758;0.000000;0.000000;0.301367;0.055403;0.092602;0.023199;0.009497;0.012273;0.028370;0.007102;-0.000008
2003-12-03;0.000000;0.000000;0.000000;0.000000;0.000000;15.578763;159.866425;0.000000;0.000000;0.267109;0.034841;0.086658;0.014589;0.005972;0.011916;0.021215;0.005291;-0.000001
2003-12-04;0.000000;0.007796;0.000000;0.000000;0.000000;14.814674;160.458359;0.007796;0.000360;0.179589;0.022259;0.079266;0.009183;0.003759;0.011151;0.016287;0.004047;0.000001
2003-12-05;0.000000;0.278884;0.000000;0.000000;0.000000;14.353122;161.054886;0.278884;0.011105;0.132803;0.024746;0.071570;0.006116;0.002503;0.010200;0.013076;0.003240;0.000001
2003-12-06;0.000000;0.382363;0.000000;0.000000;0.000000;14.023322;161.545624;0.382363;0.013865;0.207561;0.028980;0.065157;0.006833;0.002797;0.009210;0.012853;0.003190;-0.000001
2003-12-07;0.000000;0.000000;0.000000;0.000000;0.000000;13.374404;162.160431;0.000000;0.000000;0.034114;0.018225;0.059897;0.007631;0.003124;0.008384;0.012826;0.003190;-0.000003
2003-12-08;0.000000;0.000000;0.000000;0.000000;0.000000;12.766263;162.585999;0.000000;0.000000;0.182573;0.011461;0.054154;0.004799;0.001965;0.007708;0.010023;0.002484;0.000000
2003-12-09;0.000000;0.000000;0.000000;0.000000;0.000000;12.194506;162.950363;0.000000;0.000000;0.207395;0.007208;0.048421;0.003018;0.001235;0.006969;0.008008;0.001979;-0.000002
2003-12-10;0.000000;0.000000;0.000000;0.000000;0.000000;11.656458;163.309540;0.000000;0.000000;0.178882;0.004533;0.042967;0.001898;0.000777;0.006231;0.006522;0.001607;-0.000011
2003-12-11;3.418223;0.000000;0.000000;0.000000;0.000000;11.149780;163.668701;0.000000;0.000000;0.147529;0.002850;0.037926;0.001194;0.000489;0.005529;0.005396;0.001327;-0.000012
2003-12-12;0.000000;2.788894;3.418223;0.000000;3.418223;16.508533;164.187271;6.207118;0.106675;0.223116;0.105030;0.034352;0.003190;0.001306;0.004880;0.006467;0.001603;0.000003
2003-12-13;0.000000;12.116205;0.000000;0.000000;0.000000;26.778248;165.064758;12.116205;0.664473;0.304529;0.709107;0.047474;0.042853;0.017542;0.004420;0.037737;0.009536;0.000002
2003-12-14;0.000000;3.973320;0.000000;0.000000;0.000000;28.622248;165.986603;3.973320;0.910704;0.296761;1.327290;0.126330;0.207557;0.084965;0.006109;0.170483;0.043182;0.000010
2003-12-15;0.000000;2.515480;0.000000;0.000000;0.000000;29.243860;167.016968;2.515480;0.702030;0.161465;1.514103;0.259718;0.365572;0.149645;0.016256;0.304692;0.077136;0.000007
2003-12-16;0.000000;0.063575;0.000000;0.000000;0.000000;28.188082;167.950455;0.063575;0.018906;0.166959;0.970486;0.389677;0.399144;0.163379;0.033421;0.345268;0.087297;0.000001
2003-12-17;0.000000;0.000000;0.000000;0.000000;0.000000;27.166218;168.745163;0.000000;0.000000;0.227155;0.610325;0.444134;0.255560;0.104601;0.050144;0.244166;0.061538;0.000000
2003-12-18;0.000000;0.000000;0.000000;0.000000;0.000000;26.212282;169.444183;0.000000;0.000000;0.254909;0.383826;0.452764;0.160718;0.065781;0.057152;0.174140;0.043730;0.000006
2003-12-19;0.000000;0.423826;0.000000;0.000000;0.000000;25.639174;170.078812;0.423826;0.091197;0.271100;0.329642;0.436724;0.103159;0.042222;0.058262;0.129116;0.032305;0.000009
2003-12-20;0.000000;4.530915;0.000000;0.000000;0.000000;28.286627;170.813782;4.530915;0.913258;0.235227;1.091134;0.424603;0.107690;0.044077;0.056198;0.131071;0.032816;0.000006
2003-12-21;0.000000;6.557137;0.000000;0.000000;0.000000;32.011105;171.585785;6.557137;1.767272;0.293387;2.396516;0.504110;0.327744;0.134145;0.054638;0.305362;0.077021;-0.000002
2003-12-22;0.999516;0.000000;0.000000;0.000000;0.000000;31.021481;172.450333;0.000000;0.000000;0.125081;1.507146;0.697531;0.631079;0.258291;0.064869;0.555563;0.140385;-0.000004
2003-12-23;2.478288;0.000000;0.000000;0.000000;0.000000;30.103542;173.365387;0.000000;0.000000;0.002890;0.947842;0.770197;0.396880;0.162424;0.089759;0.388738;0.097900;-0.000006
2003-12-24;2.397943;0.018933;0.079828;0.000517;0.080345;29.311739;174.163010;0.099277;0.032164;0.061293;0.627227;0.773534;0.250333;0.102447;0.099109;0.279348;0.070094;0.000001
2003-12-25;0.000000;0.085804;2.397943;0.000000;2.397943;30.195160;174.848587;2.483747;0.743717;0.171033;1.114214;0.748549;0.182176;0.074554;0.099539;0.225323;0.056392;-0.000001
2003-12-26;0.000000;2.768198;0.000000;0.000000;0.000000;31.200724;175.511261;2.768198;0.904952;0.195002;1.576518;0.780770;0.314102;0.128545;0.096324;0.327980;0.082446;0.000007
2003-12-27;0.000000;5.016729;0.000000;0.000000;0.000000;33.517326;176.188858;5.016729;1.806817;0.215719;2.740065;0.867104;0.456466;0.186804;0.100470;0.444880;0.112056;-0.000007
2003-12-28;0.000000;2.540169;0.000000;0.000000;0.000000;34.044224;176.745590;2.540169;1.130633;0.325905;2.817440;1.061381;0.747402;0.305856;0.111580;0.685897;0.173085;0.000002
2003-12-29;0.000000;0.000000;0.000000;0.000000;0.000000;33.215538;177.471680;0.000000;0.000000;0.102602;1.771927;1.228393;0.741922;0.303591;0.136579;0.701616;0.176885;-0.000006
2003-12-30;0.000000;0.000000;0.000000;0.000000;0.000000;32.433212;178.101044;0.000000;0.000000;0.152964;1.114402;1.261242;0.466605;0.190920;0.158070;0.499259;0.125416;-0.000002
2003-12-31;0.000000;0.000000;0.000000;0.000000;0.000000;31.697901;178.825729;0.000000;0.000000;0.010622;0.700873;1.219017;0.293458;0.120072;0.162297;0.364532;0.091223;0.000004
2004-01-01;1.994177;0.000000;0.000000;0.000000;0.000000;31.005289;179.518341;0.000000;0.000000;0.000000;0.440793;1.137670;0.184562;0.075517;0.156864;0.273296;0.068130;0.000000
2004-01-02;2.004322;0.000000;0.000000;0.000000;0.000000;30.351280;180.172348;0.000000;0.000000;0.000000;0.277222;1.038770;0.116075;0.047496;0.146396;0.210249;0.052222;0.000002
2004-01-03;2.199909;0.000000;0.000000;0.000000;0.000000;29.732315;180.791321;0.000000;0.000000;0.000000;0.174349;0.934972;0.073002;0.029872;0.133670;0.165660;0.041011;-0.000008
2004-01-04;3.894330;0.000000;0.000000;0.000000;0.000000;29.145092;181.372269;0.000000;0.000000;0.006272;0.109649;0.833447;0.045912;0.018788;0.120313;0.133316;0.032909;0.000003
2004-01-05;2.169970;1.405792;1.164378;0.559983;1.724360;30.750477;181.885605;3.130152;0.921604;0.089826;0.960863;0.746639;0.049949;0.020441;0.107249;0.126037;0.031161;0.000001
2004-01-06;0.000000;1.601454;2.169970;0.000000;2.169970;32.594936;182.301636;3.771424;1.301170;0.209764;1.863525;0.766288;0.282781;0.115727;0.096078;0.302797;0.076062;-0.000000
2004-01-07;0.000000;0.113908;0.000000;0.000000;0.000000;32.060074;182.679993;0.113908;0.046686;0.223717;1.217155;0.868944;0.491793;0.201263;0.098606;0.471564;0.118836;0.000012
2004-01-08;0.000000;5.758953;0.000000;0.000000;0.000000;34.931087;183.155624;5.758953;2.247631;0.164679;2.940674;0.909325;0.371915;0.152197;0.111816;0.386549;0.097181;-0.000002
2004-01-09;0.000000;10.610484;0.000000;0.000000;0.000000;39.496128;183.596863;10.610484;5.336354;0.267853;7.013797;1.159139;0.896405;0.366826;0.117013;0.809127;0.204291;-0.000002
2004-01-10;0.000000;0.541371;0.000000;0.000000;0.000000;38.963268;184.001633;0.541371;0.391489;0.277970;4.789977;1.769380;1.855909;0.759400;0.149159;1.600386;0.404682;0.000002
2004-01-11;0.000000;7.383904;0.000000;0.000000;0.000000;40.518589;184.289093;7.383904;5.129422;0.411697;7.976764;2.105676;1.378653;0.563981;0.227685;1.282774;0.323565;0.000003
2004-01-12;0.000000;15.382790;0.000000;0.000000;0.000000;43.176113;184.719177;15.382790;11.997128;0.298053;16.627613;2.806110;2.374887;0.971394;0.270960;2.112277;0.533570;-0.000001
2004-01-13;0.000000;3.540384;0.000000;0.000000;0.000000;42.680820;185.079956;3.540384;3.331688;0.343217;13.682907;4.266641;4.454771;1.821623;0.361092;3.843897;0.971966;-0.000007
2004-01-14;0.000000;7.738229;0.000000;0.000000;0.000000;42.693523;185.472198;7.738229;7.037854;0.295423;15.418364;5.255918;3.764088;1.538310;0.549034;3.443960;0.869162;0.000006
2004-01-15;0.000000;2.284571;0.000000;0.000000;0.000000;42.237564;185.938797;2.284571;2.079628;0.194301;11.712198;6.257670;4.107704;1.678088;0.676335;3.820380;0.963659;0.000005
2004-01-16;0.000000;2.617007;0.000000;0.000000;0.000000;41.904686;186.273911;2.617007;2.307802;0.306970;9.602013;6.733447;3.136971;1.281017;0.805241;3.149593;0.792618;-0.000000
2004-01-17;0.000000;1.343176;0.000000;0.000000;0.000000;41.470284;186.650299;1.343176;1.157089;0.244088;7.160967;6.910141;2.554977;1.043159;0.866464;2.734523;0.686919;0.000012
2004-01-18;0.576024;0.000000;0.000000;0.000000;0.000000;40.875465;187.085251;0.000000;0.000000;0.159864;4.505402;6.790793;1.885711;0.769854;0.889202;2.218903;0.556010;0.000002
2004-01-19;0.000000;22.703875;0.227816;0.348208;0.576024;43.455387;187.507370;23.279900;20.082844;0.195000;22.270687;6.588837;1.645670;0.671887;0.873844;2.015072;0.504442;0.000013
2004-01-20;0.000000;0.427064;0.000000;0.000000;0.000000;42.873451;187.745438;0.427064;0.409625;0.361306;13.664333;8.012275;5.562695;2.271294;0.847856;6.300901;1.291638;0.000004
2004-01-21;0.000000;0.000000;0.000000;0.000000;0.000000;42.302723;188.290207;0.000000;0.000000;0.025960;8.597703;8.449625;3.598255;1.468375;1.031025;3.699027;0.930253;-0.000001
2004-01-22;0.000000;0.000000;0.000000;0.000000;0.000000;41.757515;188.786209;0.000000;0.000000;0.049216;5.409899;8.286076;2.264050;0.923754;1.087303;2.679921;0.671432;-0.000010
2004-01-23;0.000000;0.000000;0.000000;0.000000;0.000000;41.228207;189.035690;0.000000;0.000000;0.279824;3.404012;7.801105;1.424599;0.581288;1.066258;1.993353;0.497504;0.000003
2004-01-24;3.201010;0.000000;0.000000;0.000000;0.000000;40.717674;189.386856;0.000000;0.000000;0.159365;2.141800;7.163081;0.896385;0.365827;1.003851;1.521827;0.378409;0.000001
2004-01-25;1.319392;0.238397;1.739731;0.141887;1.881618;40.659374;189.654633;2.120015;1.677548;0.232983;2.971086;6.487227;0.602366;0.245896;0.921750;1.221298;0.302818;0.000008
2004-01-26;1.658848;0.000000;0.000000;0.000000;0.000000;40.179829;190.116516;0.000000;0.000000;0.017664;1.869239;5.971912;0.782382;0.319466;0.834781;1.295008;0.322154;-0.000002
2004-01-27;2.578338;0.000000;0.000000;0.000000;0.000000;39.720497;190.575668;0.000000;0.000000;0.000177;1.175978;5.404473;0.492230;0.201030;0.768470;1.010254;0.250445;0.000003
2004-01-28;9.899501;0.000000;0.000000;0.000000;0.000000;39.279770;191.010162;0.000000;0.000000;0.006230;0.739805;4.835522;0.309673;0.126501;0.695451;0.805941;0.199183;0.000004
2004-01-29;10.426270;0.000000;0.000000;0.000000;0.000000;38.856407;191.428345;0.000000;0.000000;0.005194;0.465392;4.292883;0.194814;0.079599;0.622238;0.655477;0.161576;-0.000014
2004-01-30;10.652307;0.000000;0.000000;0.000000;0.000000;38.448975;191.820496;0.000000;0.000000;0.015286;0.292755;3.790556;0.122552;0.050084;0.552411;0.541714;0.133249;-0.000004
2004-01-31;0.000000;1.227198;8.433199;2.219108;10.652307;41.944702;191.704910;11.879504;7.934490;0.564867;7.863029;3.408464;0.258538;0.105679;0.487771;0.598245;0.148064;0.000005
2004-02-01;0.000000;6.911759;0.000000;0.000000;0.000000;42.430576;191.698212;6.911759;5.971012;0.461583;10.724592;3.872177;2.207131;0.902316;0.438603;2.113182;0.532553;-0.000010
2004-02-02;0.000000;4.729748;0.000000;0.000000;0.000000;42.480045;191.781479;4.729748;4.227523;0.369486;10.837452;4.567763;2.920802;1.193861;0.498274;2.730453;0.688624;0.000004
2004-02-03;0.000000;0.000000;0.000000;0.000000;0.000000;42.028168;191.652374;0.000000;0.000000;0.580982;6.817430;5.146154;2.853847;1.166175;0.587783;2.748975;0.692655;0.000000
2004-02-04;0.000000;0.000000;0.000000;0.000000;0.000000;41.575249;191.460098;0.000000;0.000000;0.645206;4.288754;5.217373;1.795247;0.733430;0.662211;1.964313;0.493144;-0.000011
2004-02-05;0.000000;0.196581;0.000000;0.000000;0.000000;41.155533;191.375687;0.196581;0.165440;0.535268;2.858121;5.008922;1.133149;0.462923;0.671375;1.443503;0.361021;-0.000000
2004-02-06;0.000000;3.801506;0.000000;0.000000;0.000000;41.392231;191.170181;3.801506;3.104745;0.665581;4.802727;4.700876;0.823634;0.336505;0.644551;1.175037;0.293148;-0.000013
2004-02-07;0.000000;7.612238;0.000000;0.000000;0.000000;42.204506;190.949188;7.612238;6.323340;0.697622;9.140892;4.671825;1.409313;0.575861;0.604912;1.610394;0.403831;-0.000004
2004-02-08;0.000000;6.874806;0.000000;0.000000;0.000000;42.554474;191.081482;6.874806;6.048513;0.344034;11.603907;5.110745;2.545406;1.040093;0.601174;2.513684;0.632895;-0.000003
2004-02-09;0.000000;1.152747;0.000000;0.000000;0.000000;42.204609;191.356140;1.152747;1.039264;0.188696;8.305634;5.711184;3.079445;1.258093;0.657654;2.985094;0.752005;-0.000007
2004-02-10;7.834035;0.000000;0.000000;0.000000;0.000000;41.755203;191.634735;0.000000;0.000000;0.170803;5.225161;5.869599;2.187138;0.893335;0.734919;2.335369;0.586688;0.000008
2004-02-11;0.000000;1.840073;7.593212;0.240823;7.834035;42.720276;191.552429;9.674108;8.246241;0.545112;11.267885;5.753284;1.564527;0.638990;0.755304;1.855076;0.464754;-0.000011
2004-02-12;0.000000;0.020155;0.000000;0.000000;0.000000;42.264824;191.567337;0.020155;0.018381;0.442328;7.106553;6.225047;2.967614;1.212099;0.740336;2.962332;0.745619;-0.000010
2004-02-13;0.000000;0.000000;0.000000;0.000000;0.000000;41.811020;191.515610;0.000000;0.000000;0.505523;4.470961;6.188214;1.871382;0.764210;0.801043;2.136623;0.535803;0.000009
2004-02-14;0.000000;0.053568;0.000000;0.000000;0.000000;41.371193;191.557892;0.053568;0.045842;0.405276;2.857184;5.873135;1.178395;0.481224;0.796303;1.579997;0.394701;-0.000006
